id_etudiant	id_promo	nom	prenom	id_secu	num_banque	 age
1507	1	WANITA	Robyn	437078133745300	BZ93960905073380048327	19
1508	4	KENIA	Redmond	026196304533785	HY88141173749515640396	18
1509	6	THURMOND	Boudreaux	350489501007845	SC67460382324464829831	19
1510	12	CRENSHAW	Chittenden	322092243977711	ZL45672484797598527227	22
1511	11	TOWNER	Letchworth	161627450094085	LU17515585376233488095	27
1512	12	RUDY	Hanzlik	938327049856619	FM70579588845661419717	24
1513	11	KENIA	Boyles	514169909337041	ZG54065052968830689389	22
1514	4	RARDIN	Luann	375485897254004	SE24497162398231060404	29
1515	2	DUFFER	Ranger	072518271975460	NP71559676130429278626	26
1516	11	MOAD	Margorie	346219798753557	IS63666266681050810926	19
1517	7	JANIECE	Hamlin	317488453963971	VX51242855403884384523	29
1518	12	DORTHEY	Caryn	089771534788648	HG62194292324885685938	18
1519	3	ELMIRA	Emogene	236758363660091	WX70804656907912021321	26
1520	7	REDMOND	Stasia	642343728682910	EH94835444850723825056	18
1521	11	HAYMAKER	Terrell	247358103176733	MB94880947451098120563	24
1522	9	CRENSHAW	Mccurley	321135175566678	KA18021684733676549082	19
1523	12	HAMLIN	Boudreaux	145654877056652	GK70810963859545575942	19
1524	9	HETTIE	Sima	617904494902172	NK16747867495274813129	23
1525	10	ULYSSES	Eddie	043415640128989	AU78238514346383601996	29
1526	2	KARREN	Rosalba	631782673413344	LR65393426785944029616	22
1527	3	VINCENZO	Landen	463845973752182	FA59092724156890279412	31
1528	4	LINO	Caryn	094410500441225	VX01340956977620440135	22
1529	9	BRITNI	Coley	738334165164986	MZ29704012747501514206	27
1530	5	ZAHL	Meredith	987530819868535	ZD14896635157797826054	27
1531	5	BASTIEN	Withey	629956505209528	AU51260779344685398746	26
1532	4	EILEEN	Nelson	559561852983584	KZ63798532355555754854	30
1533	6	MONTAG	Graig	913328826919922	UT14575473258898342957	23
1534	8	SEARS	Bosak	325392284485605	YV77259746936100534110	26
1535	8	CLASSIE	Pleas	724749450609104	RJ16138159763537167216	25
1536	11	HARRIET	Winder	240866510578670	TY70928643399255986255	19
1537	3	RITA	Britni	653585100720011	JL18547554595075923418	19
1538	5	EVELIA	Christoper	011922886290292	DE46251647924109523046	20
1539	4	MERRICK	Keech	136731915486299	FC40559831976241995228	20
1540	3	TRIVETT	Sparks	809936656228588	EJ77270608098438831965	24
1541	2	DUFFER	Dulcie	469171267337197	FR75992102143520120629	29
1542	2	MOAD	Difilippo	563801982183904	UE82353051946746987827	19
1543	5	BARB	Kimiko	890528993621347	KV83276218140997462878	22
1544	5	BRAZ	Mathers	499692503802370	MQ38882402930483562990	19
1545	12	DIFILIPPO	Sartor	390579879651281	MC37708732900348432757	20
1546	9	BOUDREAUX	Chiang	941333312038839	XB92344332064685109471	25
1547	12	IDELLA	Vincenzo	864158373243777	CW65931233980592461349	23
1548	12	VERONIQUE	Jovel	011166234279267	WM05991627169491935569	30
1549	1	MIRIAM	Ballerini	373428742700299	BT56094185103367724760	23
1550	1	DORTHEY	Josephine	336053390408361	NE17580196879038100867	19
1551	9	KELI	Rafael	271301889528385	DO25925451003322341277	25
1552	7	WALLACE	Asencio	026757999291909	FL79222146612002570868	22
1553	10	RUFUS	Pamula	245853631705064	ZL83259322441994121124	28
1554	2	DANZIGER	Parthenia	257200692184802	KL84173934201108379939	21
1555	4	LAQUANDA	Saucier	838345805737959	NP90492585410462350544	25
1556	10	MCQUAID	Grays	617544054576344	XM33083924530703014713	22
1557	11	TERRELL	Rosalba	624562468061350	PO59259205742592434368	27
1558	6	PAMULA	Redmond	672536344726448	LG77137613071417179926	28
1559	5	DANIELA	Segovia	860653166903672	BU97754378371966867615	23
1560	11	HAYMAKER	Wallace	664020728169776	YB39890702651585968767	26
1561	3	TAD	Terrell	460973574114893	XP51545091775652927185	19
1562	11	JOVEL	Kenia	773825386550121	ML32359123796728682936	23
1563	4	MAXIMINA	Janey	640827391038685	SM61797667224904512642	21
1564	6	STEGALL	Daniela	663598328526645	TE50339245025261541512	18
1565	7	VALRIE	Pineo	659752765570801	AF27863332198014947672	27
1566	4	REDMOND	Stefania	571644310450355	ND78094874640278457076	25
1567	12	COONEY	Sytsma	877367225962103	LJ79070419224044492570	20
1568	10	CHITTENDEN	Isela	691497601014258	OT58072312656187418067	20
1569	2	AYESHA	Vincenzo	931404665767345	WC87937908743569013781	22
1570	3	LANDEN	Vasquez	799785489146968	MH06309304816822382186	26
1571	11	MCCURLEY	Pleas	144363339380694	AH91091853032976827937	18
1572	8	RUTIGLIANO	Kirsh	697460849498933	XU68781556817757244302	18
1573	11	MCELRATH	Laquanda	519287889184587	JS65718268761275390739	30
1574	5	BOYLES	Baro	181991767472005	SU13040984196148880801	24
1575	1	OELKE	Dorthey	642827769478684	QK50639029837223400818	26
1576	8	GRAIG	Graig	756701051605016	AH56717139152232422019	31
1577	5	FRISCH	Rita	078749207753702	KF83055287306707834317	24
1578	5	MONIKA	Braz	915663876863622	CN68110186643735559164	31
1579	5	FRISCH	Eileen	654303722854295	JB09978249115269673885	25
1580	2	HAIG	Bickham	251751898221163	XC10259122986671050958	19
1581	6	GRAIG	Oelke	937047013891111	II75207578824570099295	20
1582	2	SATURNINA	Kenia	454117458053632	LR24470022264568254860	21
1583	7	KARREN	Rardin	382164897779434	LV56621181833402077843	19
1584	12	MARCHELLE	Ed	565519656646296	PM55072680809364091306	26
1585	5	REDMOND	Rita	841878017142014	JU81707758085475138693	18
1586	8	CHRISTOPER	Difilippo	554527868931312	IJ26774595011661419650	22
1587	11	SATURNINA	Stanford	835264243942985	PS21927416666025480336	19
1588	7	SARTOR	Lajuana	804146801006536	BY35431300066550994996	27
1589	5	RICARDO	Mathers	704627783406921	VT99101297140330415877	24
1590	7	KEECH	Staff	774602003535197	HO51996312457576119635	28
1591	3	DOLLOFF	Sima	389403406689570	VG81220802677963763627	25
1592	8	AYESHA	Luann	420573361383353	GH02774103117239126946	28
1593	7	STEPHANY	Oelke	404213430351585	TH03666893879766968995	20
1594	11	DORTHEY	Pickles	646357567520102	WF20277471019570179385	30
1595	2	BRITNI	Duffer	376910681592582	ZZ61292276515325477064	23
1596	4	SARTOR	Crenshaw	076401263475281	XZ95492428294734302889	21
1597	7	JOSEY	Manie	819270518376893	ZP42572076277150828616	30
1598	9	THURMOND	Isela	733011384393858	YT94044374772429335202	23
1599	6	ELMIRA	Dulcie	140336545264901	PD60351428583207559689	24
1600	10	GRAIG	Keech	022952676803924	LF56281019430687267499	26
1601	1	BOSAK	Rutigliano	611031661606057	TL13156051477659257874	28
1602	3	CRENSHAW	Jamel	496964281763351	EB04619882512116256360	19
1603	1	MAYNE	Monika	997861391366411	GN69769655295498479424	21
1604	8	WESTFIELD	Christoper	624502688901329	ZA17982706540304142259	20
1605	4	CRENSHAW	Westfield	686900958572944	PO07864563207038134938	25
1606	3	LINO	Asaro	466848124011381	QU60965400900794816041	27
1607	2	DEETTA	Ulysses	863937752344105	OT90356320821216441408	26
1608	3	COONEY	Isela	698248219677690	DA96401058168466228089	26
1609	7	GERDA	Askey	451693697025403	CD31838101588408260826	20
1610	7	MULVEY	Stephany	785860542166911	VZ80680917909654736056	21
1611	9	MINA	Page	918501385753046	HP52852950886746128528	24
1612	12	BOYLES	Mcelrath	029701689071412	OT61952331918332986038	26
1613	12	FRASE	Parthenia	544164914859500	OO99616033034440586086	19
1614	2	ISELA	Braz	389320467371317	GH12191158902916173776	21
1615	11	BOUDREAUX	Stefania	816507914201991	VE95338154493575574884	26
1616	3	SYTSMA	Arica	269609740723499	CP90122396856968464117	19
1617	3	RAFAEL	Hamlin	378370336491319	QI47603010288510950470	18
1618	5	RUDY	Sima	599911950155243	NU86714934821085024459	31
1619	5	MCCURLEY	Erin	247414191807641	CA22885844716800134863	22
1620	10	LUANN	Meredith	480128967931124	JW73736270446948450614	27
1621	11	PLUMBER	Trivett	016856470636066	PC84999821580629613011	25
1622	10	MAREN	Elmira	314257521241962	NY66569480244165603218	23
1623	1	HAIG	Winder	300361980638909	OZ41854527669881977971	18
1624	12	TU	Burgett	939342410561856	KY83396132320112766897	22
1625	1	KOLMAN	Hettie	166213602080616	UK15870149413107315751	25
1626	1	VERONIQUE	Winder	311740344768736	MY61650691396593462219	26
1627	5	STANFORD	Margareta	755638876769308	QU19718409972004416952	25
1628	2	SEGOVIA	Ilona	226098993799243	VN34438279146533303381	31
1629	6	COLEY	Carline	340178331310050	BU19723697256421219028	29
1630	10	RAFAEL	Piedad	947872071922351	KL12978812313759634029	18
1631	4	KARLY	Pineo	386920375493310	IW59195232550902922113	21
1632	2	HARRIET	Moad	793904924118210	SY10634552419048576662	23
1633	11	FRANCENE	Teasley	080790668432998	QG89514900574488781392	30
1634	12	CHIANG	Janiece	897249516128574	EM28455665188359998241	18
1635	11	KARREN	Pamula	108775806963229	ZP84268630813936836631	24
1636	7	TOWNER	Baro	984926921266070	EO37452261477179579967	18
1637	4	STEIL	Daniela	851277724522939	WY30507052544746784260	22
1638	11	TEASLEY	Bastien	387548951081700	MD23688312077177824891	27
1639	11	PAMULA	Dorthey	347489989654609	YC63851774779506760735	31
1640	9	MONTAG	Kazuko	036680158770909	US50558353669727310322	20
1641	11	RUFUS	Manie	959307141213605	BB16947029440073181077	28
1642	5	KATHLEEN	Grays	963937721284813	UU65702922995287944251	18
1643	5	REDMOND	Nelson	045316458858910	NR14312275762493220794	25
1644	8	MOLTON	Pickles	660863779756741	DH70927215662838104953	30
1645	12	HETTIE	Luna	572463743610661	ST08578253645171753317	18
1646	9	LEGGIO	Tad	013231178095250	QN28337348114488764314	26
1647	5	HAYWOOD	Asencio	915673626120860	SC75595777079408795628	29
1648	8	VERONIQUE	Tad	167450545336627	SE85805800144638093259	19
1649	12	MONIKA	Bastien	895310595972323	GC68926333986549759267	22
1650	3	EMMONS	Fouch	285997294491641	QL91537246356586534871	30
1651	4	JOSEY	Grays	332884881072267	GG98319521796654892603	19
1652	3	HAIG	Staller	262486046950851	DB39123018053646784013	23
1653	1	SEGOVIA	Laquanda	138410039256602	VU53660499014577350940	23
1654	2	LANDEN	Mccurley	494541183236066	UK33466443113525971017	30
1655	5	STASIA	Hanzlik	435416112172754	IW70282216552193718908	31
1656	9	BLISS	Karly	787435580764005	RO22889712235141300394	27
1657	12	MONTAG	Pineo	789812064687772	AT47394363192673078163	20
1658	4	MASTER	Boyd	443455335061744	WJ25737204892956884589	25
1659	7	HARRIET	Gerda	012710987814158	NR86443823239808337482	26
1660	9	EMOGENE	Francene	355127620382649	SH81220458211313268250	20
1661	5	LAJUANA	Akiko	980750473360403	SZ39410932414356102544	20
1662	9	ELSBERRY	Sparks	136255686122605	FE30591661046816016629	19
1663	4	STONEBRAKER	Crenshaw	996754318927110	YG03073822717341953214	29
1664	9	GOETZINGER	Kirsh	192371596089592	PN24433558532964762390	18
1665	8	PAMULA	Selden	443096956286934	FN63991908451220024309	29
1666	4	DAHN	Pleas	245898612932959	OR55351773943764534484	19
1667	10	ASENCIO	Janiece	546676012455375	RY50968668642327060190	29
1668	3	CLASSIE	Dulcie	165057744302872	ZL73642543056249949417	21
1669	5	NEUHAUS	Segovia	482260008878754	MK28046033778948443858	28
1670	8	JULIANA	Dahn	094630398075179	ZE16338283712364998755	29
1671	3	PLUMBER	Grays	632262807833683	WZ54928188074681681187	31
1672	6	RANGER	Laquanda	950531198193106	EE52801324870706483445	27
1673	5	VINCENZO	Danziger	067223266596282	EC61866644008141313101	28
1674	1	MCELRATH	Valrie	606809495396234	NU79860418303352828303	18
1675	1	STASIA	Dulcie	897269100685890	AS76313871964803568186	31
1676	3	LINO	Ayesha	369425509007849	CY67412556852158277206	26
1677	10	HAYWOOD	Montag	448520752843933	UJ88685414093433875579	30
1678	2	NETA	Akiko	141041069658216	AN11267360354554592305	26
1679	1	MEREDITH	Leggio	830913127541430	JK83772930340044382419	28
1680	2	JANEY	Kirsh	016949399714196	ZQ09063632962911478657	29
1681	2	MEREDITH	Rutigliano	767285226406559	XI26791765681367207791	27
1682	4	SANDIE	Britni	668387073020955	WQ46675096069242071232	21
1683	1	RARDIN	Gerda	638736535390809	ZZ49430031890131118599	21
1684	8	ARICA	Towner	381728530537790	PA99830635521361818288	29
1685	8	VALRIE	Goetzinger	563479804114981	JR31415585144006874005	23
1686	12	NELSON	Margareta	588000562187471	BP23511933506282221682	22
1687	9	SEARS	Harriet	138089602564633	DW05818532548462147083	23
1688	3	CLASSIE	Stasia	827542895167550	CE26697571880857335735	31
1689	5	CHRISTINIA	Ayesha	222013536783386	IE57871662897546777510	18
1690	1	SYTSMA	Stonebraker	473016162206222	JS98798219131277155557	24
1691	2	PISANO	Josey	248495442082143	QN66723866133912936341	26
1692	4	HETTIE	Teasley	178166535471776	BM73771474880033829740	22
1693	12	BICKHAM	Dorthey	428953838897944	LS10762847059058513654	30
1694	12	BALLERINI	Bertone	355677727286623	AU42464122554986804898	28
1695	9	WANITA	Plumber	352326813635883	GL74208978827017668080	29
1696	1	PINEO	Frase	163848635912178	VS67015808139672539557	23
1697	5	MONTAG	Tu	690256978281329	HV82206809067233072531	27
1698	9	ELMIRA	Meredith	593634856615099	AC50432587736905054030	19
1699	5	KOLMAN	Stanford	246710184596130	TQ88028078866564870152	23
1700	1	MINA	Thurmond	810913896279515	SR56714840663895691195	20
1701	3	ASENCIO	Stefania	251112994204584	LS53637890964679272451	29
1702	7	MULVEY	Boyd	476112281714138	IW63379957429599211303	24
1703	8	MIRIAM	Letchworth	837621945692079	VK29012983031729613723	18
1704	6	CHITTENDEN	Master	261371142704724	YA07939492310514748885	31
1705	10	MERCY	Barb	370709311132610	DO44122944474971965241	28
1706	12	RUDY	Rutigliano	945301503249104	UT17370845777024753362	31
1707	7	DOLLOFF	Lajuana	925063349241750	ZL01663864489704383808	23
1708	12	WESTFIELD	Vasquez	317548047191807	JQ77768606755285339140	21
1709	11	ABELL	Daniela	267840046148593	UT98236319609208942890	20
1710	3	WALLACE	Britni	258523497076372	BO76152987665418670644	27
1711	3	DEETTA	Sandie	103535863719233	WJ05896747958585038566	29
1712	2	MAYNE	Deetta	569375969102755	WU39305587004047840730	20
1713	8	SEGOVIA	Gabriella	753103870973928	KB01255578847246504127	19
1714	8	HETTIE	Sparks	284359050839606	BO36983929482337944698	30
1715	10	FOUCH	Gabriella	808766714010803	GU10609213826457788127	31
1716	1	KIRSH	Mulvey	896633572454245	OB11960296191412376513	28
1717	1	SIMA	Vincenzo	640282896294353	JM80135351990313329669	28
1718	4	PLUMBER	Danziger	207748222694965	EE01856726313178661477	27
1719	3	AKIKO	Saucier	847617206924559	ZB66865507971641777633	31
1720	9	MCCURLEY	Kathleen	276787507451638	RK82857950293541186703	19
1721	10	DAHN	Karren	374439554107033	UE73366887485968800858	28
1722	9	SEARS	Ricardo	074758610845027	DF22558102997511824194	24
1723	7	HAITH	Sima	015220311066559	YE57897451175931328346	29
1724	10	BASTIEN	Wallace	126211392195455	OA20569504133619405223	28
1725	9	JAMEL	Kenia	033799846006239	ZB15580475032646174659	31
1726	4	LETCHWORTH	Duffer	531371972329502	MK68195372645686009142	26
1727	7	KIRSH	Mccurley	679151532781399	UC53802193876166827866	20
1728	7	MONIKA	Sandie	438482630740515	GE38955830818492979454	21
1729	3	MINA	Margareta	925815264060220	OS18865087269549010998	30
1730	12	MARGORIE	Staller	544226491903954	YN49268961251107456978	19
1731	12	MERRICK	Anamaria	702014957445013	MH12306589618738675602	31
1732	7	STEFANIA	Holdeman	891017365051953	LY67205136451696095946	21
1733	8	SANDIE	Frisch	156624115266824	JL57604278108372056180	26
1734	11	SCHECK	Miriam	694386395796888	ZL84768522110642457213	22
1735	10	ROBYN	Plumber	038975615419428	QI39854789608051345856	30
1736	7	SPEIGHT	Karren	687275716691477	IH76837910341307751938	20
1737	4	KEECH	Britni	505528660967330	NO99966252785779922076	24
1738	9	CHIANG	Saturnina	170917029777331	OY19583324641045746017	18
1739	7	COLEY	Pamula	120213388303708	RE29306716987493648376	23
1740	1	KARREN	Esta	653326505073772	IV18420571935627419335	31
1741	11	STEPHANY	Kathleen	711734424943057	JA18761991764889716038	21
1742	1	BOYLES	Zahl	940568897776419	BT38586472136489007435	24
1743	8	SPEIGHT	Asaro	470965388544143	GG12143993416656775405	26
1744	2	CRENSHAW	Kolman	562062347396390	EJ32501853203764175167	21
1745	4	KATHLEEN	Pisano	157940037486759	YO10294775796671876075	23
1746	2	STEIL	Bickham	617997104972124	RI27095961751717604131	29
1747	12	AYESHA	Tu	771404570448393	DC65388253385704035537	30
1748	7	LANDEN	Askey	013688729416728	JR22959647307705765188	28
1749	4	GABRIELLA	Pearline	403244622667292	MQ08774795731072336713	29
1750	2	AKIKO	Isela	285467251548295	SN78275660414028870903	29
1751	7	ESTA	Neta	784202686706789	EG86849447495593353853	23
1752	10	EVELIA	Carolynn	098617899346976	XY48522058168889827062	28
1753	9	MIRIAM	Elsberry	646428521458087	GC97921883814552547105	22
1754	7	ASKEY	Bertone	146723045664281	HI40898715447827616613	26
1755	3	LUANN	Wallace	942648854829642	BI15747468524654451477	29
1756	1	EMOGENE	Stephany	629311707640650	EK94262239982085131665	30
1757	9	RUFUS	Neuhaus	526252473369194	NG09420277419148522475	20
1758	6	SIMA	Joaquin	619038530750288	EU46086491684991643210	18
1759	3	HANZLIK	Margorie	386768323769085	KO75840658601791087669	31
1760	1	DANZIGER	Barb	132578825731764	MZ21422477334901562906	30
1761	6	GERDA	Neta	324811719767980	MF47963375445287460921	23
1762	12	MIRIAM	Tad	396605283630769	QJ90921219180878648767	20
1763	10	ASKEY	Dorthey	822530817993239	SF02396127904696123737	20
1764	1	SYTSMA	Nelson	783146258989028	DQ90895726905373915916	19
1765	1	MOLTON	Marchelle	975795869889476	QG18720190426663179192	23
1766	3	BRITNI	Crenshaw	049838183746021	WW05429652857774915661	28
1767	10	KENIA	Lincoln	288131710243471	FI20607459304542006970	29
1768	12	ERIN	Rutigliano	854605082834073	NV38880492035364674631	23
1769	8	BRAZ	Deetta	995967735868885	ZI91439915909274194089	30
1770	6	ESTA	Emmons	096475818809296	HW28128221998764597265	24
1771	9	GOETZINGER	Juliana	983626404871902	DM58927469029052876934	22
1772	2	NETA	Vasquez	181065109201248	HP13909219284959625947	21
1773	1	DOLLOFF	Juliana	475063199521485	WV03775163005599697664	25
1774	10	ASENCIO	Selden	455695516758862	MZ27171915453782161228	23
1775	6	DAHN	Piedad	647134872636514	KD10982916676776628129	26
1776	7	ZAHL	Gabriella	425640220934487	EH12994169657066813997	23
1777	3	NELSON	Rardin	847138247737730	PU15650765764385455634	30
1778	8	MOLTON	Haymaker	395148284794158	OY27243561369894549329	21
1779	3	PEARLINE	Maddock	842765526748316	IQ86812407953080128667	21
1780	1	VASQUEZ	Kolman	060398952653371	LN75247907771694898542	19
1781	2	BOYLES	Jamel	456106681209216	II93687194754545670020	26
1782	3	PATAO	Vasquez	892434557800590	XG06755876743826169304	20
1783	12	FOUCH	Robyn	562218295612487	RD76022868139465056478	21
1784	3	CHITTENDEN	Laquanda	526504012740222	GO49891881540256750157	21
1785	1	SPEIGHT	Twiford	580522334781628	LT01488942085299620923	22
1786	7	CATOE	Dolloff	822904835330453	DU93634367985176575351	25
1787	8	DIFILIPPO	Saturnina	608899648892438	RP78540237826926328101	31
1788	2	PAMULA	Daniela	219327084116888	SD07130454995420116957	24
1789	2	SARTOR	Mercy	297400223987021	DP79470440765935662586	25
1790	3	BOSAK	Stephany	445832823729760	WK93125427503086494360	31
1791	4	CATOE	Dorthey	776135837788546	BD34989810591813329765	24
1792	10	STAFF	Jamel	226033006732141	XR07103692564532549410	19
1793	10	JOVEL	Kimiko	371581648605915	OY87373361214530878748	26
1794	3	CHRISTOPER	Barb	360833262526755	WG50606468727809286259	27
1795	11	KARLY	Zahl	252381764168745	NT00496702395196617245	19
1796	8	AKIKO	Britni	787722071385436	EF99126194143101298679	30
1797	5	MCELRATH	Evelia	486862110633926	RZ66607884540195525496	23
1798	7	CATOE	Kenia	842530749875260	ZQ00606414318695078799	19
1799	9	FRANCENE	Piedad	600492653247147	LK82096233835061263419	24
1800	4	ARICA	Carmelita	841922325394771	ZA67503676728936491820	22
1801	6	JAMEL	Crenshaw	173911359031009	HO66907582320330476452	29
1802	2	KAZUKO	Nelson	921697426867132	LB17700111867140433307	24
1803	4	MCELRATH	Ranger	852979974271650	ZE54852324577484887580	24
1804	3	LAJUANA	Boyd	554658922825587	ZB52783436628123047204	26
1805	7	FRASE	Haith	508053978790379	PR70336489704366724390	25
1806	6	RITA	Christoper	107086596547098	VO83051498465793823941	19
1807	10	ISELA	Plumber	527635574390512	UV37970026223267519531	21
1808	3	ROBYN	Montag	124651259960758	DS76935894404583107779	23
1809	6	BASTIEN	Keech	659740751547214	IL50743428608294060675	24
1810	12	STEGALL	Oelke	315583739658004	SA58979040784145802090	26
1811	10	MOLTON	Tad	110291998077392	YY77578945442013786259	22
1812	1	MERCY	Boyles	213412135516974	AO81371664712474536420	23
1813	4	GRAIG	Isela	779020623158633	NG42302932357359681829	28
1814	6	DUFFER	Staller	040356441255252	GY28668898876911696571	19
1815	6	DULCIE	Speight	490561919278925	ZP86784409127680054614	21
1816	8	DAHN	Lajuana	792344808214709	GQ48594682385534989377	29
1817	4	WALLACE	Haywood	826904279593188	JX52132088298088426319	19
1818	3	CLASSIE	Asencio	122762610581289	ZY57600589579313599296	31
1819	11	ZAHL	Manie	406696171530374	IC03623658398394961661	26
1820	3	LUNA	Withey	524662652995557	DF81908258041512270285	24
1821	8	KARLY	Veronique	836536838479926	HT02727320986689549840	27
1822	6	VERONIQUE	Teasley	642486755970439	VI39600670948861187021	23
1823	2	ESTA	Hamlin	029180309612933	QS53326856318763458985	24
1824	4	MAYNE	Ayesha	290550305443869	IZ49607913425519757992	24
1825	8	SEGOVIA	Twiford	154040153181607	IS81527652553899421549	29
1826	1	KELI	Mina	235084074413499	PP83630630575789716450	18
1827	6	BARO	Maren	393813055608960	DL29965582950178763483	23
1828	2	DOLLOFF	Bickham	894532558025469	JG74560854491240057539	26
1829	2	JULIANA	Rafael	638735529333369	FK79527862002502636594	30
1830	10	RARDIN	Erin	860613429015043	YE11554076564695210052	31
1831	8	CAROLYNN	Ranger	654490412383741	LN05683834438538937392	28
1832	8	LAJUANA	Pearline	612740421353067	EV76356580723377274003	24
1833	12	BRAZ	Erin	904297831986705	RO51617084791405013238	20
1834	7	ARICA	Terrell	457088204296660	RT08147127211949334475	29
1835	3	RUFUS	Margorie	032848182585604	AY55516313524963514662	29
1836	8	NEUHAUS	Gabriella	709482142770539	OV97181164409843958733	19
1837	2	ZAHL	Akiko	539913029929064	DD23906464614832620070	25
1838	5	SIMA	Luann	847633375765761	LB77745704555979118840	31
1839	11	DORTHEY	Eileen	276810771680739	ZI63723921434167601557	23
1840	4	HAMLIN	Sparks	042027067032266	CV56232921888994269994	18
1841	10	LINCOLN	Laquanda	497336721792981	AP80969923150679087107	22
1842	5	PIEDAD	Bosak	679836110867672	XP21919710041861382653	27
1843	7	LAJUANA	Mathers	217535212213495	DH34322933333206221905	23
1844	4	MAYNE	Carmelita	087660699007652	ZA40701145830275069328	19
1845	12	MAREN	Difilippo	417566936028175	FU50361499683695163860	30
1846	3	EDDIE	Speight	204930021721950	KY32389123265212673928	18
1847	2	LANDEN	Erin	086511333815516	OL00012685758333192974	21
1848	1	SAUCIER	Bliss	300700441390473	TA79227747500454275784	28
1849	2	GABRIELLA	Ulysses	200423121219710	FD39556794590317202150	22
1850	5	PICKLES	Sytsma	022082128474877	SZ31396710581163898643	30
1851	11	LANDEN	Pisano	617610221449631	ER38925247190990709736	31
1852	5	TU	Meredith	464780234288197	AZ41063379312784306831	19
1853	6	DUFFER	Winder	677981273449982	JG67462357830702051329	27
1854	9	HANZLIK	Teasley	592734250336863	EI13396697260079122600	22
1855	6	RARDIN	Miriam	517528343049370	AC93256286056499252242	27
1856	5	JOVEL	Maren	167490514262355	OQ36070693606060381578	25
1857	4	STASIA	Gerda	328588781947909	KM86029188460551384686	27
1858	12	IDELLA	Haymaker	975311810053161	BR94337797593942633795	18
1859	10	KEECH	Rutigliano	038885568933328	UU65420459579936672098	18
1860	10	DAHN	Laquanda	554412088550978	EC48297123065176747358	18
1861	3	NELSON	Esta	036395048995366	KR86790020482028709928	18
1862	12	DOLLOFF	Saucier	371808256640634	EA75406257976371780932	31
1863	10	MAXIMINA	Boyd	331120349071639	ZL92374468013607965509	22
1864	7	FRANCENE	Jovel	953335375613041	BF24180753467469320115	25
1865	12	MAYNE	Sytsma	049843528779321	DV78216754665379772305	19
1866	9	MCQUAID	Darcy	158269200842725	EN08851848935742765237	28
1867	11	STEPHANY	Aarons	084622771215740	OG04756251508049208152	31
1868	12	LILLIA	Redmond	327371288450070	GY63411491145027810122	28
1869	4	PAGE	Dulcie	635294532177736	CM74057629119131099084	21
1870	8	KOLMAN	Chiang	008999283140182	OH01049211120233840884	21
1871	1	FRISCH	Maddock	032768519132229	AR63293131687664558213	22
1872	12	RANGER	Ilona	857328788317375	VS21313341304127724356	27
1873	10	MAYNE	Mercy	822289786774694	BQ61220731099000362957	19
1874	5	BOYD	Molton	527781077917428	FH04239218236436299466	25
1875	7	IDELLA	Luna	242508681838154	TM83487358458072550851	27
1876	12	KARREN	Arica	944820323691324	EJ79669281298754846935	21
1877	11	SIMA	Jamel	258935538264630	JU94898426086267126440	26
1878	12	MCQUAID	Mercy	654420452565450	WB21302903824637779003	30
1879	9	STONEBRAKER	Dulcie	132782411718514	HZ71553252006866141386	19
1880	3	JANEY	Mcquaid	927397226462130	NA41430542420483404929	20
1881	5	ASENCIO	Janiece	370224800984275	JW91969510883158325472	22
1882	1	TORA	Francene	069692409522401	CB57510303600775109697	22
1883	8	SHANTI	Lajuana	741775332289892	DT54850206509860742795	19
1884	6	MONIKA	Carmelita	250962164447821	XU28025659786433096108	25
1885	9	GABRIELLA	Tu	212359064979070	UU63335864358840779976	27
1886	10	LAQUANDA	Emmons	081307369933344	TT69333288658167812210	31
1887	4	BERTONE	Boyd	225063626440976	BR06948333527472853663	21
1888	10	AKIKO	Askey	499625124225780	SN01260794227748971824	27
1889	1	GABRIELLA	Pleas	381069980838664	WA86549977164114697321	29
1890	8	WITHEY	Page	821555708302591	HX64100115727729881715	22
1891	9	SYTSMA	Saucier	972088690651420	CV07053903688543459043	29
1892	9	KATHLEEN	Neta	442516442288302	XR75170100623424853938	30
1893	11	DANIELA	Idella	094070420507082	OD35911135750814787309	19
1894	1	SEARS	Bertone	673310660641638	NH92779396002337217279	31
1895	2	CARYN	Lillia	158968325461001	RH57122692322495930213	22
1896	6	PINEO	Vasquez	216146892758567	SV62309108134245576124	19
1897	5	KELI	Frase	567032322577011	KB73105713505413630501	22
1898	11	STANFORD	Danziger	640623995568890	JV90988162775961426436	24
1899	2	MCELRATH	Lajuana	944138182614506	IE74035034373874361083	22
1900	8	MOAD	Graig	879260669749960	VB02832360248741778039	26
1901	8	PAMULA	Bosak	711632658824793	FA40871884925934312330	24
1902	1	MARGORIE	Speight	879433025625869	VZ54068924940634211464	20
1903	6	BRAZ	Holdeman	082185882043982	IW06767503463268445130	23
1904	6	HALINA	Sandie	293142373458611	JZ29524206795494728618	19
1905	8	HARRIET	Mayne	443035975901003	QT13038287706366147662	28
1906	5	BERTONE	Maddock	316289412819060	SS90415252452506579043	25
1907	6	ESTA	Stegall	198467640453216	KH77231051297555346009	24
1908	10	VERONIQUE	Kazuko	736699969199302	SQ16221846966802339412	22
1909	2	TRIVETT	Kathleen	034422667934621	DU62713140039873270338	28
1910	7	AYESHA	Valrie	561522871122810	BP46271062034222050638	24
1911	9	GUSE	Margareta	346058976842773	JN32807502741342886857	29
